Year,HUC_8,NPDES_ID,Facility Name,Latitude,Longitude,Facility Type,Permit Type,Permit Effective Date,Permit Expiration Date,Major/Non-Major Indicator,Approved Pretreatment Program,County,Facility Design Flow (Permit Application) (MGD),Average Facility Flow (MGD),4-Digit SIC Code,Pollutant,Parameter Code,Total Pounds (lb/yr),Max Allowable Load (lb/yr),Load Over Limit,Total TWPE (lb-eq/yr),Max Allowable TWPE (lb-eq/yr),TWPE Over Limit,Contains Potential Outliers?,Number of Exceedances,QcReviewPounds,QcReviewTwpe
2019,11010009,ARG500022,"POWHATAN QUARRY,LLC, POWHATAN, 72458",36.088194,-91.1095,NON-POTW,General Permit Covered Facility,05/23/2016,01/31/2021,Non-Major,N/A,LAWRENCE,--,0.3935,1422 - CRUSHED AND BROKEN LIMESTONE,"Solids, total dissolved",70295,"396,681",0,0,--,--,--,No,0,"396,681",--
2019,11010010,AR0002879,"JIM HINKLE SPRING RIVER STATE FISH HATCHERY, MAMMOTH SPRING, 72554",36.467344,-91.529312,NON-POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Non-Major,N/A,FULTON,108,59.09,0921 - FISH HATCHERIES AND PRESERVES,Total Residual Chlorine,50060,365,"7,066",0,183,"3,533",0,No,0,365,183
2019,11010010,AR0002879,"JIM HINKLE SPRING RIVER STATE FISH HATCHERY, MAMMOTH SPRING, 72554",36.467344,-91.529312,NON-POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Non-Major,N/A,FULTON,108,59.09,0921 - FISH HATCHERIES AND PRESERVES,Ammonia as N,00610,"11,041","391,081",0,12.26,434,0,No,0,"11,041",12.26
2019,11010010,AR0002879,"JIM HINKLE SPRING RIVER STATE FISH HATCHERY, MAMMOTH SPRING, 72554",36.467344,-91.529312,NON-POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Non-Major,N/A,FULTON,108,59.09,0921 - FISH HATCHERIES AND PRESERVES,"BOD, carbonaceous, 05 day, 20 C",80082,"45,174","1,985,530",0,0,--,--,No,0,"45,174",0
2019,11010010,AR0002879,"JIM HINKLE SPRING RIVER STATE FISH HATCHERY, MAMMOTH SPRING, 72554",36.467344,-91.529312,NON-POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Non-Major,N/A,FULTON,108,59.09,0921 - FISH HATCHERIES AND PRESERVES,"Solids, total suspended",00530,"2,992,400","3,008,405","96,230",--,--,--,No,60,"2,992,400",--
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,Ammonia as N,00610,"2,026",0,0,2.25,0,0,No,0,"2,026",2.25
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,Naphthalene,34696,10.77,0,0,0.1077,0,0,No,0,10.77,0.1077
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,Benzene,34030,3.37,0,0,0.1012,0,0,No,0,3.37,0.1012
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,"Solids, total suspended",00530,"311,519",0,0,--,--,--,No,0,"311,519",--
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,Chemical oxygen demand (COD),80103,"2,530,238",0,0,--,--,--,No,0,"2,530,238",--
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,Oil and grease,00550,"126,016",0,0,--,--,--,No,0,"126,016",--
2019,11010010,MO0131415,"ROYAL OAK ENTERPRISES LLC, WEST PLAINS, 65775",36.71184,-91.81533,NON-POTW,NPDES Individual Permit,09/01/2019,03/31/2023,Non-Major,N/A,HOWELL,--,1.15,2861 - GUM AND WOOD CHEMICALS,"BOD, 5-day, 20 deg. C",00310,"1,426,765",0,0,--,--,--,No,0,"1,426,765",--
2019,11010010,ARG500006,"MARTIN MARIETTA MATERIALS, INC-CAVANAUGH QUARRY, BLACK ROCK, 72415",36.155472,-91.142167,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,LAWRENCE,--,2.69,1422 - CRUSHED AND BROKEN LIMESTONE,"Solids, total suspended",00530,"31,061","148,641",0,0,--,--,Yes,0,"31,061",0
2019,11010010,ARG500006,"MARTIN MARIETTA MATERIALS, INC-CAVANAUGH QUARRY, BLACK ROCK, 72415",36.155472,-91.142167,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,LAWRENCE,--,2.69,1422 - CRUSHED AND BROKEN LIMESTONE,Oil and grease,00556,"11,265","42,469",0,0,--,--,Yes,0,"11,265",0
2019,11010010,ARG500006,"MARTIN MARIETTA MATERIALS, INC-CAVANAUGH QUARRY, BLACK ROCK, 72415",36.155472,-91.142167,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,LAWRENCE,--,2.69,1422 - CRUSHED AND BROKEN LIMESTONE,"Solids, total dissolved",70295,"1,776,995",0,0,0,--,--,Yes,0,"1,776,995",0
2019,11010010,ARG500006,"MARTIN MARIETTA MATERIALS, INC-CAVANAUGH QUARRY, BLACK ROCK, 72415",36.155472,-91.142167,NON-POTW,General Permit Covered Facility,02/01/2016,01/31/2021,Non-Major,N/A,LAWRENCE,--,2.69,1422 - CRUSHED AND BROKEN LIMESTONE,Chemical oxygen demand (COD),00335,"32,299","161,916",0,--,--,--,No,0,"32,299",--
2019,11010010,AR0046922,"DELTA ASPHALT/BLK ROCK QUARRY, BLACK ROCK, 724150276",36.140197,-91.162312,NON-POTW,NPDES Individual Permit,04/01/2015,03/31/2020,Non-Major,N/A,LAWRENCE,0.7680,0.2697,1422 - CRUSHED AND BROKEN LIMESTONE,Oil and grease,00556,0,"21,409",0,0,--,--,No,0,0,0
2019,11010010,AR0046922,"DELTA ASPHALT/BLK ROCK QUARRY, BLACK ROCK, 724150276",36.140197,-91.162312,NON-POTW,NPDES Individual Permit,04/01/2015,03/31/2020,Non-Major,N/A,LAWRENCE,0.7680,0.2697,1422 - CRUSHED AND BROKEN LIMESTONE,"Solids, total dissolved",70295,"318,142","563,020",0,--,--,--,No,0,"318,142",--
2019,11010010,AR0046922,"DELTA ASPHALT/BLK ROCK QUARRY, BLACK ROCK, 724150276",36.140197,-91.162312,NON-POTW,NPDES Individual Permit,04/01/2015,03/31/2020,Non-Major,N/A,LAWRENCE,0.7680,0.2697,1422 - CRUSHED AND BROKEN LIMESTONE,Chemical oxygen demand (COD),00335,"1,719","106,980",0,--,--,--,No,0,"1,719",--
2019,11010010,AR0046922,"DELTA ASPHALT/BLK ROCK QUARRY, BLACK ROCK, 724150276",36.140197,-91.162312,NON-POTW,NPDES Individual Permit,04/01/2015,03/31/2020,Non-Major,N/A,LAWRENCE,0.7680,0.2697,1422 - CRUSHED AND BROKEN LIMESTONE,"Solids, total suspended",00530,924,"42,785",0,--,--,--,No,0,924,--
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Zinc,01094,100,0,0,4,0,0,No,0,100,4
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Cadmium,01113,0.1515,0,0,3.45,0,0,No,0,0.1515,3.45
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Copper,01119,4.69,0,0,2.92,0,0,No,0,4.69,2.92
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Arsenic,00978,0.8322,0,0,2.89,0,0,No,0,0.8322,2.89
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,"Chromium, Hexavalent",01220,2.18,0,0,1.11,0,0,No,0,2.18,1.11
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Lead,01114,0.3825,0,0,0.8568,0,0,No,0,0.3825,0.8568
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Selenium,00981,0.5908,0,0,0.6617,0,0,No,0,0.5908,0.6617
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,367,"4,296",0,0.4076,4.77,0,No,0,367,0.4076
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Nickel,01074,2.98,0,0,0.2981,0,0,No,0,2.98,0.2981
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,9.94,0,0,4.97,0,No,0,0,0
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Nitrogen,00600,"9,327",0,0,--,--,--,No,0,"9,327",--
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"5,957","18,634",0,--,--,--,No,0,"5,957",--
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Oil and grease,00550,"2,352","8,713",0,--,--,--,No,0,"2,352",--
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,"4,003",0,0,--,--,--,No,0,"4,003",--
2019,11010011,MO0102288,"WILLOW SPRINGS WWTP, WILLOW SPRINGS, 65793",36.967278,-91.939833,POTW,NPDES Individual Permit,02/27/2017,12/31/2019,Non-Major,No,HOWELL,--,0.4468,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"5,254","24,845",0,--,--,--,No,0,"5,254",--
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,"Nitrogen, nitrate dissolved",00620,"3,198",0,0,2.39,0,0,No,0,"3,198",2.39
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,699,391,138,0.7762,0.4345,0.1533,No,2,699,0.7762
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,Oil and grease,00550,0,"4,077",0,0,--,--,No,0,0,0
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,5.34,0,0,2.67,0,No,0,0,0
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"2,441","13,351",0,--,--,--,No,0,"2,441",--
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,Nitrogen,00600,"1,996",0,0,--,--,--,No,0,"1,996",--
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,160,0,0,--,--,--,No,0,160,--
2019,11010011,MO0049492,"ALTON WWTP, ALTON, 65606",36.687028,-91.380417,POTW,NPDES Individual Permit,09/01/2019,06/30/2020,Non-Major,No,OREGON,--,0.2408,4952 - SEWERAGE SYSTEMS,"BOD, 5-day, 20 deg. C",00310,"3,472","10,013",155,--,--,--,No,2,"3,472",--
2019,11010012,ARG160025,"CHEROKEE VILLAGE LANDFILL, CHEROKEE VILLAGE, 72529",36.281344,-91.632378,NON-POTW,General Permit Covered Facility,03/01/2015,02/29/2020,Non-Major,N/A,SHARP,--,2.29,4953 - REFUSE SYSTEMS,Oil and grease,00556,"2,240","81,938",0,0,--,--,No,0,"2,240",0
2019,11010012,ARG160025,"CHEROKEE VILLAGE LANDFILL, CHEROKEE VILLAGE, 72529",36.281344,-91.632378,NON-POTW,General Permit Covered Facility,03/01/2015,02/29/2020,Non-Major,N/A,SHARP,--,2.29,4953 - REFUSE SYSTEMS,Chemical oxygen demand (COD),00335,"304,009","409,688",0,--,--,--,No,0,"304,009",--
2019,11010012,ARG160025,"CHEROKEE VILLAGE LANDFILL, CHEROKEE VILLAGE, 72529",36.281344,-91.632378,NON-POTW,General Permit Covered Facility,03/01/2015,02/29/2020,Non-Major,N/A,SHARP,--,2.29,4953 - REFUSE SYSTEMS,"Solids, total suspended",00530,"170,541","546,251",0,--,--,--,No,0,"170,541",--
2019,11010012,AR0041742,"ASH FLAT WWTP, ASH FLAT, 72513",36.213929,-91.59803,POTW,NPDES Individual Permit,09/01/2017,08/31/2022,Non-Major,No,SHARP,0.1500,0.0771,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,61.71,0,0,30.85,0,0,No,0,61.71,30.85
2019,11010012,AR0041742,"ASH FLAT WWTP, ASH FLAT, 72513",36.213929,-91.59803,POTW,NPDES Individual Permit,09/01/2017,08/31/2022,Non-Major,No,SHARP,0.1500,0.0771,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,523,"2,653",3.90,0.5808,2.95,0.0043,No,5,523,0.5808
2019,11010012,AR0041742,"ASH FLAT WWTP, ASH FLAT, 72513",36.213929,-91.59803,POTW,NPDES Individual Permit,09/01/2017,08/31/2022,Non-Major,No,SHARP,0.1500,0.0771,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,788,"6,279",0,--,--,--,No,0,788,--
2019,11010012,AR0041742,"ASH FLAT WWTP, ASH FLAT, 72513",36.213929,-91.59803,POTW,NPDES Individual Permit,09/01/2017,08/31/2022,Non-Major,No,SHARP,0.1500,0.0771,4952 - SEWERAGE SYSTEMS,Nitrogen,00600,"3,376",--,0,--,--,--,No,0,"3,376",--
2019,11010012,AR0041742,"ASH FLAT WWTP, ASH FLAT, 72513",36.213929,-91.59803,POTW,NPDES Individual Permit,09/01/2017,08/31/2022,Non-Major,No,SHARP,0.1500,0.0771,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,728,--,0,--,--,--,No,0,728,--
2019,11010012,AR0041742,"ASH FLAT WWTP, ASH FLAT, 72513",36.213929,-91.59803,POTW,NPDES Individual Permit,09/01/2017,08/31/2022,Non-Major,No,SHARP,0.1500,0.0771,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,453,"4,175",0,--,--,--,No,0,453,--
2019,11010012,AR0050261,"HIGHLAND WWTP, CHEROKEE VILLAGE, 72525",36.26092,-91.56236,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,SHARP,0.1500,0.0654,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,72.41,0,0,36.21,0,0,No,0,72.41,36.21
2019,11010012,AR0050261,"HIGHLAND WWTP, CHEROKEE VILLAGE, 72525",36.26092,-91.56236,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,SHARP,0.1500,0.0654,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,364,"2,854",0,0.4040,3.17,0,No,1,364,0.4040
2019,11010012,AR0050261,"HIGHLAND WWTP, CHEROKEE VILLAGE, 72525",36.26092,-91.56236,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,SHARP,0.1500,0.0654,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"2,079","8,350",120,--,--,--,No,3,"2,079",--
2019,11010012,AR0050261,"HIGHLAND WWTP, CHEROKEE VILLAGE, 72525",36.26092,-91.56236,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,SHARP,0.1500,0.0654,4952 - SEWERAGE SYSTEMS,Inorganic Nitrogen,00630,"3,318",--,0,--,--,--,No,0,"3,318",--
2019,11010012,AR0050261,"HIGHLAND WWTP, CHEROKEE VILLAGE, 72525",36.26092,-91.56236,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,SHARP,0.1500,0.0654,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,733,--,0,--,--,--,No,0,733,--
2019,11010012,AR0050261,"HIGHLAND WWTP, CHEROKEE VILLAGE, 72525",36.26092,-91.56236,POTW,NPDES Individual Permit,08/01/2015,07/31/2020,Non-Major,No,SHARP,0.1500,0.0654,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,557,"6,279",0,--,--,--,No,0,557,--
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,25.03,0,0,12.51,0,0,No,0,25.03,12.51
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,165,"3,659",0,0.1828,4.06,0,No,2,165,0.1828
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,Inorganic Nitrogen,00630,"2,175",--,0,--,--,--,No,0,"2,175",--
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"2,518","11,156",0,--,--,--,No,3,"2,518",--
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,Total Kjeldahl Nitrogen,00625,289,--,0,--,--,--,No,0,289,--
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,232,--,0,--,--,--,No,0,232,--
2019,11010012,AR0035254,"HORSESHOE BEND WWTP, HORSESHOE BEND, 72512",36.2097,-91.7569,POTW,NPDES Individual Permit,07/01/2018,06/30/2023,Non-Major,No,IZARD,0.2000,0.0647,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,394,"11,156",0,--,--,--,No,0,394,--
2019,11010013,AR0037044,"NEWPORT, CITY OF-WASTEWATER FACILITY, NEWPORT, 72112",35.5923,-91.2472,POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Major,No,JACKSON,1.60,1.50,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,"10,415","29,947",0,11.56,33.24,0,No,0,"10,415",11.56
2019,11010013,AR0037044,"NEWPORT, CITY OF-WASTEWATER FACILITY, NEWPORT, 72112",35.5923,-91.2472,POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Major,No,JACKSON,1.60,1.50,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,0,66.83,0,0,33.42,0,No,0,0,0
2019,11010013,AR0037044,"NEWPORT, CITY OF-WASTEWATER FACILITY, NEWPORT, 72112",35.5923,-91.2472,POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Major,No,JACKSON,1.60,1.50,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"42,933","66,867","5,537",--,--,--,No,3,"42,933",--
2019,11010013,AR0037044,"NEWPORT, CITY OF-WASTEWATER FACILITY, NEWPORT, 72112",35.5923,-91.2472,POTW,NPDES Individual Permit,03/01/2017,02/28/2022,Major,No,JACKSON,1.60,1.50,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,"13,427","44,556",0,--,--,--,No,0,"13,427",--
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,Mercury,71901,37.69,0.0203,2.17,"4,146",2.24,238,Yes,1,37.69,"4,146"
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,486,53.84,170,243,26.92,85.15,No,4,486,243
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,"13,825","16,230","4,070",15.35,18.02,4.52,No,16,"13,825",15.35
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,"13,313","33,133",133,--,--,--,No,10,"13,313",--
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,Inorganic Nitrogen,00630,"2,304",--,0,--,--,--,No,0,"2,304",--
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"15,544","49,733",0,--,--,--,No,6,"15,544",--
2019,11010013,AR0046566,"WALNUT RIDGE WW TREATMENT PLNT, WALNUT RIDGE, 72476",36.067611,-90.972194,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Major,No,LAWRENCE,1.19,0.6430,4952 - SEWERAGE SYSTEMS,Phosphorus,00665,"1,793",--,0,--,--,--,No,0,"1,793",--
2019,11010013,AR0020001,"TUCKERMAN, CITY OF, TUCKERMAN, 72473",35.719139,-91.187139,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Non-Major,No,JACKSON,0.2200,0.1030,4952 - SEWERAGE SYSTEMS,Total Residual Chlorine,50060,197,0,0,98.45,0,0,No,0,197,98.45
2019,11010013,AR0020001,"TUCKERMAN, CITY OF, TUCKERMAN, 72473",35.719139,-91.187139,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Non-Major,No,JACKSON,0.2200,0.1030,4952 - SEWERAGE SYSTEMS,Ammonia as N,00610,213,"3,398",0,0.2366,3.77,0,No,0,213,0.2366
2019,11010013,AR0020001,"TUCKERMAN, CITY OF, TUCKERMAN, 72473",35.719139,-91.187139,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Non-Major,No,JACKSON,0.2200,0.1030,4952 - SEWERAGE SYSTEMS,"Solids, total suspended",00530,"13,733","8,545","5,918",--,--,--,No,8,"13,733",--
2019,11010013,AR0020001,"TUCKERMAN, CITY OF, TUCKERMAN, 72473",35.719139,-91.187139,POTW,NPDES Individual Permit,07/01/2016,06/30/2021,Non-Major,No,JACKSON,0.2200,0.1030,4952 - SEWERAGE SYSTEMS,"BOD, carbonaceous, 05 day, 20 C",80082,"4,812","5,697",955,--,--,--,No,5,"4,812",--
